Event,ExecTime(ms),VectorSize,WorkGroupSize
Memory Setup Time,0.435627,65536,512
Enqueue Exec Time,0.326656,65536,512
Add Kernel Exec Time,0.357376,65536,512
Shutdown Kernel Exec Time,0.030721,65536,512
Total Exec Time,1.27407,65536,1024
Memory Setup Time,0.413326,65536,1024
Enqueue Exec Time,0.338943,65536,1024
Add Kernel Exec Time,0.280575,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,4.44368,65536,32
Memory Setup Time,0.739167,65536,32
Enqueue Exec Time,0.562176,65536,32
Add Kernel Exec Time,0.432128,65536,32
Shutdown Kernel Exec Time,0.009216,65536,32
Total Exec Time,1.52777,65536,64
Memory Setup Time,0.611839,65536,64
Enqueue Exec Time,0.346113,65536,64
Add Kernel Exec Time,0.388095,65536,64
Shutdown Kernel Exec Time,0.009215,65536,64
Total Exec Time,1.29072,65536,128
Memory Setup Time,0.434817,65536,128
Enqueue Exec Time,0.346111,65536,128
Add Kernel Exec Time,0.335873,65536,128
Shutdown Kernel Exec Time,0.013312,65536,128
Total Exec Time,1.5817,65536,256
Memory Setup Time,0.424737,65536,256
Enqueue Exec Time,0.351233,65536,256
Add Kernel Exec Time,0.359425,65536,256
Shutdown Kernel Exec Time,0.017408,65536,256
Total Exec Time,1.37271,65536,512
Memory Setup Time,0.448702,65536,512
Enqueue Exec Time,0.361472,65536,512
Add Kernel Exec Time,0.35328,65536,512
Shutdown Kernel Exec Time,0.030719,65536,512
Total Exec Time,1.54276,65536,1024
Memory Setup Time,0.516951,65536,1024
Enqueue Exec Time,0.379904,65536,1024
Add Kernel Exec Time,0.391167,65536,1024
Shutdown Kernel Exec Time,0.054273,65536,1024
Total Exec Time,4.53569,65536,32
Memory Setup Time,0.777975,65536,32
Enqueue Exec Time,0.671745,65536,32
Add Kernel Exec Time,0.446464,65536,32
Shutdown Kernel Exec Time,0.01024,65536,32
Total Exec Time,1.51924,65536,64
Memory Setup Time,0.629226,65536,64
Enqueue Exec Time,0.336895,65536,64
Add Kernel Exec Time,0.37888,65536,64
Shutdown Kernel Exec Time,0.01024,65536,64
Total Exec Time,1.34131,65536,128
Memory Setup Time,0.459238,65536,128
Enqueue Exec Time,0.340992,65536,128
Add Kernel Exec Time,0.369665,65536,128
Shutdown Kernel Exec Time,0.013312,65536,128
Total Exec Time,1.60429,65536,256
Memory Setup Time,0.457285,65536,256
Enqueue Exec Time,0.343041,65536,256
Add Kernel Exec Time,0.348161,65536,256
Shutdown Kernel Exec Time,0.017409,65536,256
Total Exec Time,1.33146,65536,512
Memory Setup Time,0.450459,65536,512
Enqueue Exec Time,0.325632,65536,512
Add Kernel Exec Time,0.351231,65536,512
Shutdown Kernel Exec Time,0.030719,65536,512
Total Exec Time,1.41439,65536,1024
Memory Setup Time,0.440395,65536,1024
Enqueue Exec Time,0.336896,65536,1024
Add Kernel Exec Time,0.382975,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,4.10824,65536,32
Memory Setup Time,0.833631,65536,32
Enqueue Exec Time,0.513025,65536,32
Add Kernel Exec Time,0.4608,65536,32
Shutdown Kernel Exec Time,0.009217,65536,32
Total Exec Time,1.49847,65536,64
Memory Setup Time,0.555787,65536,64
Enqueue Exec Time,0.357376,65536,64
Add Kernel Exec Time,0.406528,65536,64
Shutdown Kernel Exec Time,0.010239,65536,64
Total Exec Time,1.35654,65536,128
Memory Setup Time,0.440204,65536,128
Enqueue Exec Time,0.357375,65536,128
Add Kernel Exec Time,0.384,65536,128
Shutdown Kernel Exec Time,0.012288,65536,128
Total Exec Time,1.60356,65536,256
Memory Setup Time,0.427373,65536,256
Enqueue Exec Time,0.372736,65536,256
Add Kernel Exec Time,0.374785,65536,256
Shutdown Kernel Exec Time,0.018433,65536,256
Total Exec Time,1.38016,65536,512
Memory Setup Time,0.43722,65536,512
Enqueue Exec Time,0.348161,65536,512
Add Kernel Exec Time,0.390145,65536,512
Shutdown Kernel Exec Time,0.03072,65536,512
Total Exec Time,1.43881,65536,1024
Memory Setup Time,0.432144,65536,1024
Enqueue Exec Time,0.372736,65536,1024
Add Kernel Exec Time,0.388095,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,4.51903,65536,32
Memory Setup Time,0.76511,65536,32
Enqueue Exec Time,0.7424,65536,32
Add Kernel Exec Time,0.439295,65536,32
Shutdown Kernel Exec Time,0.009215,65536,32
Total Exec Time,1.53769,65536,64
Memory Setup Time,0.611164,65536,64
Enqueue Exec Time,0.33792,65536,64
Add Kernel Exec Time,0.390144,65536,64
Shutdown Kernel Exec Time,0.009215,65536,64
Total Exec Time,1.37662,65536,128
Memory Setup Time,0.481625,65536,128
Enqueue Exec Time,0.344065,65536,128
Add Kernel Exec Time,0.369664,65536,128
Shutdown Kernel Exec Time,0.013311,65536,128
Total Exec Time,1.60632,65536,256
Memory Setup Time,0.469383,65536,256
Enqueue Exec Time,0.325631,65536,256
Add Kernel Exec Time,0.344065,65536,256
Shutdown Kernel Exec Time,0.018431,65536,256
Total Exec Time,1.34674,65536,512
Memory Setup Time,0.44175,65536,512
Enqueue Exec Time,0.334849,65536,512
Add Kernel Exec Time,0.361473,65536,512
Shutdown Kernel Exec Time,0.031744,65536,512
Total Exec Time,1.50671,65536,1024
Memory Setup Time,0.462199,65536,1024
Enqueue Exec Time,0.343041,65536,1024
Add Kernel Exec Time,0.430081,65536,1024
Shutdown Kernel Exec Time,0.053249,65536,1024
Total Exec Time,4.52209,65536,32
Memory Setup Time,0.76389,65536,32
Enqueue Exec Time,0.674816,65536,32
Add Kernel Exec Time,0.431103,65536,32
Shutdown Kernel Exec Time,0.009215,65536,32
Total Exec Time,1.50601,65536,64
Memory Setup Time,0.612699,65536,64
Enqueue Exec Time,0.339967,65536,64
Add Kernel Exec Time,0.37888,65536,64
Shutdown Kernel Exec Time,0.010239,65536,64
Total Exec Time,1.38767,65536,128
Memory Setup Time,0.486707,65536,128
Enqueue Exec Time,0.364545,65536,128
Add Kernel Exec Time,0.362497,65536,128
Shutdown Kernel Exec Time,0.012288,65536,128
Total Exec Time,1.6267,65536,256
Memory Setup Time,0.490158,65536,256
Enqueue Exec Time,0.325632,65536,256
Add Kernel Exec Time,0.346111,65536,256
Shutdown Kernel Exec Time,0.017407,65536,256
Total Exec Time,1.36797,65536,512
Memory Setup Time,0.49308,65536,512
Enqueue Exec Time,0.324608,65536,512
Add Kernel Exec Time,0.347135,65536,512
Shutdown Kernel Exec Time,0.03072,65536,512
Total Exec Time,1.41693,65536,1024
Memory Setup Time,0.456779,65536,1024
Enqueue Exec Time,0.343041,65536,1024
Add Kernel Exec Time,0.37888,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,3.78859,65536,32
Memory Setup Time,0.766732,65536,32
Enqueue Exec Time,0.52224,65536,32
Add Kernel Exec Time,0.407551,65536,32
Shutdown Kernel Exec Time,0.01024,65536,32
Total Exec Time,1.49656,65536,64
Memory Setup Time,0.57969,65536,64
Enqueue Exec Time,0.346111,65536,64
Add Kernel Exec Time,0.39424,65536,64
Shutdown Kernel Exec Time,0.009217,65536,64
Total Exec Time,1.38939,65536,128
Memory Setup Time,0.493467,65536,128
Enqueue Exec Time,0.351232,65536,128
Add Kernel Exec Time,0.371711,65536,128
Shutdown Kernel Exec Time,0.013311,65536,128
Total Exec Time,1.6514,65536,256
Memory Setup Time,0.497149,65536,256
Enqueue Exec Time,0.342015,65536,256
Add Kernel Exec Time,0.349184,65536,256
Shutdown Kernel Exec Time,0.018432,65536,256
Total Exec Time,1.40239,65536,512
Memory Setup Time,0.504258,65536,512
Enqueue Exec Time,0.335871,65536,512
Add Kernel Exec Time,0.356353,65536,512
Shutdown Kernel Exec Time,0.029695,65536,512
Total Exec Time,1.44562,65536,1024
Memory Setup Time,0.461856,65536,1024
Enqueue Exec Time,0.347135,65536,1024
Add Kernel Exec Time,0.387072,65536,1024
Shutdown Kernel Exec Time,0.053247,65536,1024
Total Exec Time,3.72082,65536,32
Memory Setup Time,0.772339,65536,32
Enqueue Exec Time,0.319488,65536,32
Add Kernel Exec Time,0.282625,65536,32
Shutdown Kernel Exec Time,0.009216,65536,32
Total Exec Time,1.14626,65536,64
Memory Setup Time,0.520567,65536,64
Enqueue Exec Time,0.217088,65536,64
Add Kernel Exec Time,0.237568,65536,64
Shutdown Kernel Exec Time,0.011265,65536,64
Total Exec Time,1.05009,65536,128
Memory Setup Time,0.419023,65536,128
Enqueue Exec Time,0.231424,65536,128
Add Kernel Exec Time,0.233472,65536,128
Shutdown Kernel Exec Time,0.012288,65536,128
Total Exec Time,1.69678,65536,256
Memory Setup Time,0.406918,65536,256
Enqueue Exec Time,0.288769,65536,256
Add Kernel Exec Time,0.227329,65536,256
Shutdown Kernel Exec Time,0.017408,65536,256
Total Exec Time,1.08813,65536,512
Memory Setup Time,0.414162,65536,512
Enqueue Exec Time,0.241664,65536,512
Add Kernel Exec Time,0.226304,65536,512
Shutdown Kernel Exec Time,0.029695,65536,512
Total Exec Time,1.19699,65536,1024
Memory Setup Time,0.432643,65536,1024
Enqueue Exec Time,0.271361,65536,1024
Add Kernel Exec Time,0.248832,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,3.78478,65536,32
Memory Setup Time,0.717401,65536,32
Enqueue Exec Time,0.504833,65536,32
Add Kernel Exec Time,0.242687,65536,32
Shutdown Kernel Exec Time,0.009217,65536,32
Total Exec Time,1.16499,65536,64
Memory Setup Time,0.569435,65536,64
Enqueue Exec Time,0.204799,65536,64
Add Kernel Exec Time,0.216064,65536,64
Shutdown Kernel Exec Time,0.01024,65536,64
Total Exec Time,1.10158,65536,128
Memory Setup Time,0.490825,65536,128
Enqueue Exec Time,0.216064,65536,128
Add Kernel Exec Time,0.212991,65536,128
Shutdown Kernel Exec Time,0.013313,65536,128
Total Exec Time,1.78245,65536,256
Memory Setup Time,0.444434,65536,256
Enqueue Exec Time,0.266239,65536,256
Add Kernel Exec Time,0.212991,65536,256
Shutdown Kernel Exec Time,0.019456,65536,256
Total Exec Time,1.07159,65536,512
Memory Setup Time,0.429365,65536,512
Enqueue Exec Time,0.226304,65536,512
Add Kernel Exec Time,0.204799,65536,512
Shutdown Kernel Exec Time,0.03072,65536,512
Total Exec Time,1.21482,65536,1024
Memory Setup Time,0.441249,65536,1024
Enqueue Exec Time,0.303104,65536,1024
Add Kernel Exec Time,0.217089,65536,1024
Shutdown Kernel Exec Time,0.053249,65536,1024
Total Exec Time,4.13798,65536,32
Memory Setup Time,0.720152,65536,32
Enqueue Exec Time,0.612352,65536,32
Add Kernel Exec Time,0.456705,65536,32
Shutdown Kernel Exec Time,0.009217,65536,32
Total Exec Time,1.42724,65536,64
Memory Setup Time,0.544301,65536,64
Enqueue Exec Time,0.339967,65536,64
Add Kernel Exec Time,0.370688,65536,64
Shutdown Kernel Exec Time,0.009217,65536,64
Total Exec Time,1.30739,65536,128
Memory Setup Time,0.432076,65536,128
Enqueue Exec Time,0.344063,65536,128
Add Kernel Exec Time,0.366592,65536,128
Shutdown Kernel Exec Time,0.013312,65536,128
Total Exec Time,2.38274,65536,256
Memory Setup Time,0.37004,65536,256
Enqueue Exec Time,0.348159,65536,256
Add Kernel Exec Time,0.340992,65536,256
Shutdown Kernel Exec Time,0.019456,65536,256
Total Exec Time,1.27989,65536,512
Memory Setup Time,0.385892,65536,512
Enqueue Exec Time,0.338943,65536,512
Add Kernel Exec Time,0.357376,65536,512
Shutdown Kernel Exec Time,0.031744,65536,512
Total Exec Time,1.40268,65536,1024
Memory Setup Time,0.406586,65536,1024
Enqueue Exec Time,0.355327,65536,1024
Add Kernel Exec Time,0.388097,65536,1024
Shutdown Kernel Exec Time,0.054272,65536,1024
Total Exec Time,3.99721,65536,32
Memory Setup Time,0.77311,65536,32
Enqueue Exec Time,0.708607,65536,32
Add Kernel Exec Time,0.442369,65536,32
Shutdown Kernel Exec Time,0.009215,65536,32
Total Exec Time,1.3961,65536,64
Memory Setup Time,0.512061,65536,64
Enqueue Exec Time,0.335871,65536,64
Add Kernel Exec Time,0.375807,65536,64
Shutdown Kernel Exec Time,0.009217,65536,64
Total Exec Time,1.33873,65536,128
Memory Setup Time,0.444132,65536,128
Enqueue Exec Time,0.351232,65536,128
Add Kernel Exec Time,0.371712,65536,128
Shutdown Kernel Exec Time,0.013311,65536,128
Total Exec Time,1.78471,65536,256
Memory Setup Time,0.421848,65536,256
Enqueue Exec Time,0.365568,65536,256
Add Kernel Exec Time,0.351232,65536,256
Shutdown Kernel Exec Time,0.018432,65536,256
Total Exec Time,1.3135,65536,512
Memory Setup Time,0.422837,65536,512
Enqueue Exec Time,0.333824,65536,512
Add Kernel Exec Time,0.354303,65536,512
Shutdown Kernel Exec Time,0.031744,65536,512
Total Exec Time,1.37154,65536,1024
Memory Setup Time,0.410144,65536,1024
Enqueue Exec Time,0.339968,65536,1024
Add Kernel Exec Time,0.378879,65536,1024
Shutdown Kernel Exec Time,0.054271,65536,1024
Total Exec Time,4.21965,65536,32
Memory Setup Time,0.749209,65536,32
Enqueue Exec Time,0.519169,65536,32
Add Kernel Exec Time,0.448512,65536,32
Shutdown Kernel Exec Time,0.009215,65536,32
Total Exec Time,1.59056,65536,64
Memory Setup Time,0.661054,65536,64
Enqueue Exec Time,0.349185,65536,64
Add Kernel Exec Time,0.395263,65536,64
Shutdown Kernel Exec Time,0.011264,65536,64
Total Exec Time,1.42436,65536,128
Memory Setup Time,0.52215,65536,128
Enqueue Exec Time,0.355329,65536,128
Add Kernel Exec Time,0.370688,65536,128
Shutdown Kernel Exec Time,0.013313,65536,128
Total Exec Time,2.15847,65536,256
Memory Setup Time,0.513057,65536,256
Enqueue Exec Time,0.415744,65536,256
Add Kernel Exec Time,0.365568,65536,256
Shutdown Kernel Exec Time,0.018433,65536,256
Total Exec Time,1.4704,65536,512
Memory Setup Time,0.557523,65536,512
Enqueue Exec Time,0.347137,65536,512
Add Kernel Exec Time,0.357375,65536,512
Shutdown Kernel Exec Time,0.03072,65536,512
Total Exec Time,1.5611,65536,1024
Memory Setup Time,0.553366,65536,1024
Enqueue Exec Time,0.365568,65536,1024
Add Kernel Exec Time,0.392192,65536,1024
Shutdown Kernel Exec Time,0.053249,65536,1024
Total Exec Time,4.15455,65536,32
Memory Setup Time,0.797846,65536,32
Enqueue Exec Time,0.612351,65536,32
Add Kernel Exec Time,0.447489,65536,32
Shutdown Kernel Exec Time,0.009216,65536,32
Total Exec Time,1.40726,65536,64
Memory Setup Time,0.492796,65536,64
Enqueue Exec Time,0.349184,65536,64
Add Kernel Exec Time,0.379903,65536,64
Shutdown Kernel Exec Time,0.01024,65536,64
Total Exec Time,1.30144,65536,128
Memory Setup Time,0.431577,65536,128
Enqueue Exec Time,0.340992,65536,128
Add Kernel Exec Time,0.357376,65536,128
Shutdown Kernel Exec Time,0.012288,65536,128
Total Exec Time,2.04488,65536,256
Memory Setup Time,0.422259,65536,256
Enqueue Exec Time,0.40448,65536,256
Add Kernel Exec Time,0.36352,65536,256
Shutdown Kernel Exec Time,0.018431,65536,256
Total Exec Time,1.35482,65536,512
Memory Setup Time,0.459887,65536,512
Enqueue Exec Time,0.336896,65536,512
Add Kernel Exec Time,0.361472,65536,512
Shutdown Kernel Exec Time,0.031744,65536,512
Total Exec Time,1.32889,65536,1024
Memory Setup Time,0.375121,65536,1024
Enqueue Exec Time,0.345088,65536,1024
Add Kernel Exec Time,0.377856,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,4.20319,65536,32
Memory Setup Time,0.750227,65536,32
Enqueue Exec Time,0.504833,65536,32
Add Kernel Exec Time,0.457728,65536,32
Shutdown Kernel Exec Time,0.008191,65536,32
Total Exec Time,1.4926,65536,64
Memory Setup Time,0.58871,65536,64
Enqueue Exec Time,0.350209,65536,64
Add Kernel Exec Time,0.372736,65536,64
Shutdown Kernel Exec Time,0.011264,65536,64
Total Exec Time,1.37705,65536,128
Memory Setup Time,0.468267,65536,128
Enqueue Exec Time,0.362496,65536,128
Add Kernel Exec Time,0.374785,65536,128
Shutdown Kernel Exec Time,0.013313,65536,128
Total Exec Time,1.7514,65536,256
Memory Setup Time,0.528089,65536,256
Enqueue Exec Time,0.364543,65536,256
Add Kernel Exec Time,0.366592,65536,256
Shutdown Kernel Exec Time,0.019456,65536,256
Total Exec Time,1.48424,65536,512
Memory Setup Time,0.555001,65536,512
Enqueue Exec Time,0.339968,65536,512
Add Kernel Exec Time,0.360449,65536,512
Shutdown Kernel Exec Time,0.03072,65536,512
Total Exec Time,1.56676,65536,1024
Memory Setup Time,0.561905,65536,1024
Enqueue Exec Time,0.355328,65536,1024
Add Kernel Exec Time,0.388096,65536,1024
Shutdown Kernel Exec Time,0.053247,65536,1024
Total Exec Time,4.57437,65536,32
Memory Setup Time,0.760658,65536,32
Enqueue Exec Time,0.668672,65536,32
Add Kernel Exec Time,0.435199,65536,32
Shutdown Kernel Exec Time,0.009215,65536,32
Total Exec Time,1.45293,65536,64
Memory Setup Time,0.546378,65536,64
Enqueue Exec Time,0.329728,65536,64
Add Kernel Exec Time,0.398336,65536,64
Shutdown Kernel Exec Time,0.01024,65536,64
Total Exec Time,1.325,65536,128
Memory Setup Time,0.435063,65536,128
Enqueue Exec Time,0.347136,65536,128
Add Kernel Exec Time,0.366592,65536,128
Shutdown Kernel Exec Time,0.013312,65536,128
Total Exec Time,2.06347,65536,256
Memory Setup Time,0.41012,65536,256
Enqueue Exec Time,0.410625,65536,256
Add Kernel Exec Time,0.357376,65536,256
Shutdown Kernel Exec Time,0.018432,65536,256
Total Exec Time,1.39753,65536,512
Memory Setup Time,0.428559,65536,512
Enqueue Exec Time,0.395264,65536,512
Add Kernel Exec Time,0.362496,65536,512
Shutdown Kernel Exec Time,0.029697,65536,512
Total Exec Time,1.39267,65536,1024
Memory Setup Time,0.432055,65536,1024
Enqueue Exec Time,0.340992,65536,1024
Add Kernel Exec Time,0.376832,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,3.80412,65536,32
Memory Setup Time,0.774399,65536,32
Enqueue Exec Time,0.575488,65536,32
Add Kernel Exec Time,0.431103,65536,32
Shutdown Kernel Exec Time,0.009217,65536,32
Total Exec Time,1.51945,65536,64
Memory Setup Time,0.5655,65536,64
Enqueue Exec Time,0.391168,65536,64
Add Kernel Exec Time,0.387072,65536,64
Shutdown Kernel Exec Time,0.01024,65536,64
Total Exec Time,1.319,65536,128
Memory Setup Time,0.455256,65536,128
Enqueue Exec Time,0.347136,65536,128
Add Kernel Exec Time,0.345088,65536,128
Shutdown Kernel Exec Time,0.013313,65536,128
Total Exec Time,1.58206,65536,256
Memory Setup Time,0.430261,65536,256
Enqueue Exec Time,0.360448,65536,256
Add Kernel Exec Time,0.363519,65536,256
Shutdown Kernel Exec Time,0.017409,65536,256
Total Exec Time,1.35817,65536,512
Memory Setup Time,0.446517,65536,512
Enqueue Exec Time,0.358401,65536,512
Add Kernel Exec Time,0.350209,65536,512
Shutdown Kernel Exec Time,0.031744,65536,512
Total Exec Time,1.45843,65536,1024
Memory Setup Time,0.457251,65536,1024
Enqueue Exec Time,0.375808,65536,1024
Add Kernel Exec Time,0.381953,65536,1024
Shutdown Kernel Exec Time,0.054271,65536,1024
Total Exec Time,3.99712,65536,32
Memory Setup Time,0.753064,65536,32
Enqueue Exec Time,0.664576,65536,32
Add Kernel Exec Time,0.443393,65536,32
Shutdown Kernel Exec Time,0.009215,65536,32
Total Exec Time,1.41871,65536,64
Memory Setup Time,0.538399,65536,64
Enqueue Exec Time,0.330752,65536,64
Add Kernel Exec Time,0.374785,65536,64
Shutdown Kernel Exec Time,0.011263,65536,64
Total Exec Time,1.307,65536,128
Memory Setup Time,0.432729,65536,128
Enqueue Exec Time,0.340992,65536,128
Add Kernel Exec Time,0.360448,65536,128
Shutdown Kernel Exec Time,0.013312,65536,128
Total Exec Time,1.52024,65536,256
Memory Setup Time,0.433052,65536,256
Enqueue Exec Time,0.335873,65536,256
Add Kernel Exec Time,0.344064,65536,256
Shutdown Kernel Exec Time,0.017407,65536,256
Total Exec Time,1.29134,65536,512
Memory Setup Time,0.411302,65536,512
Enqueue Exec Time,0.324608,65536,512
Add Kernel Exec Time,0.352256,65536,512
Shutdown Kernel Exec Time,0.031744,65536,512
Total Exec Time,1.38161,65536,1024
Memory Setup Time,0.41854,65536,1024
Enqueue Exec Time,0.335871,65536,1024
Add Kernel Exec Time,0.385024,65536,1024
Shutdown Kernel Exec Time,0.055296,65536,1024
Total Exec Time,4.43825,65536,32
Memory Setup Time,0.781659,65536,32
Enqueue Exec Time,0.736255,65536,32
Add Kernel Exec Time,0.432128,65536,32
Shutdown Kernel Exec Time,0.009217,65536,32
Total Exec Time,1.48787,65536,64
Memory Setup Time,0.575133,65536,64
Enqueue Exec Time,0.331777,65536,64
Add Kernel Exec Time,0.403456,65536,64
Shutdown Kernel Exec Time,0.009215,65536,64
Total Exec Time,1.33587,65536,128
Memory Setup Time,0.447257,65536,128
Enqueue Exec Time,0.348159,65536,128
Add Kernel Exec Time,0.365567,65536,128
Shutdown Kernel Exec Time,0.013313,65536,128
Total Exec Time,1.54037,65536,256
Memory Setup Time,0.438308,65536,256
Enqueue Exec Time,0.333824,65536,256
Add Kernel Exec Time,0.34816,65536,256
Shutdown Kernel Exec Time,0.017409,65536,256
Total Exec Time,1.31782,65536,512
Memory Setup Time,0.442269,65536,512
Enqueue Exec Time,0.322559,65536,512
Add Kernel Exec Time,0.352256,65536,512
Shutdown Kernel Exec Time,0.029695,65536,512
